symbol,date,predicted_price
trxwrx,2024-06-26,0.7663150000000013
eoswrx,2024-06-25,6.5
eoswrx,2024-06-26,6.5
ltcwrx,2024-06-25,448.5249999999992
ltcwrx,2024-06-26,448.5249999999992
linkwrx,2024-06-25,97.31999999999985
linkwrx,2024-06-26,97.31999999999985
enjwrx,2024-06-25,1.2379999999999998
enjwrx,2024-06-26,1.2379999999999998
dogewrx,2024-06-25,0.788721
dogewrx,2024-06-26,0.788721
maticwrx,2024-06-25,3.5022
maticwrx,2024-06-26,3.5022
adawrx,2024-06-25,2.4653499999999973
adawrx,2024-06-26,2.4653499999999973
batwrx,2024-06-25,1.7940000000000014
batwrx,2024-06-26,1.7940000000000014
shibwrx,2024-06-25,0.00012024299999999993
shibwrx,2024-06-26,0.00012024299999999993
1inchwrx,2024-06-25,2.9150000000000005
1inchwrx,2024-06-26,2.9150000000000005
dockwrx,2024-06-25,0.15000000000000024
dockwrx,2024-06-26,0.15000000000000024
runewrx,2024-06-25,28.0
runewrx,2024-06-26,28.0
chrwrx,2024-06-25,1.7883000000000002
chrwrx,2024-06-26,1.7883000000000002
